vehicle,colour,passingDistance,street,helmet,kerb,bikelane,City,dateandtime,perceivedDistance
ordinary car,silver/grey,1.296,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.93442563934826
SUV/pickup,green,1.037,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.2043600955773
SUV/pickup,blue,0.999,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.988257216520385
ordinary car,silver/grey,1.359,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.52927210505309
SUV/pickup,green,1.073,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.98025399938882
ordinary car,red,1.14,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.84126159794423
ordinary car,black,1.222,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.67348184870431
ordinary car,silver/grey,1.64,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.38203768953667
LGV/minibus,white,1.68,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.43613821560233
ordinary car,blue,1.268,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.04488838423251
ordinary car,red,1.848,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.77066666483087
SUV/pickup,blue,1.472,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.4036104958313
LGV/minibus,white,1.583,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.42192492808674
ordinary car,silver/grey,1.36,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.75511277081201
HGV,blue,1.255,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.18416964914954
ordinary car,red,1.492,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.6863881654022
HGV,blue,1.396,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.71539752000252
ordinary car,silver/grey,0.993,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.975195844177571
ordinary car,black,1.106,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.691409151745622
SUV/pickup,blue,1.744,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.31233695720849
HGV,blue,1.16,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.734269813294907
ordinary car,green,2.003,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.93519748366076
ordinary car,blue,1.345,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.51564678202976
ordinary car,blue,1.287,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.57445001274579
bus,red,1.528,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.368913282081
HGV,white,1.736,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.75812962468148
HGV,white,0.822,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.859278978344689
bus,white,1.036,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.833187889010555
ordinary car,blue,1.163,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.10095885102216
ordinary car,black,1.81,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,2.04767849149397
ordinary car,blue,1.531,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.19562843434957
ordinary car,black,1.395,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.03891450147644
taxi,silver/grey,0.89,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,0.93306163038158
ordinary car,silver/grey,2.004,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.5986536417814
ordinary car,silver/grey,1.247,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,1.1114740423054
ordinary car,blue,2,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 10:41:00,2.36079776361025
ordinary car,silver/grey,1.317,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,0.936818974622463
LGV/minibus,white,1.331,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.62168511252726
ordinary car,blue,1.123,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.14999622325711
ordinary car,silver/grey,0.824,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,0.792326156599603
ordinary car,silver/grey,1.377,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.39970865711269
ordinary car,blue,1.224,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.20060842769379
ordinary car,blue,1.217,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.33889041117618
ordinary car,red,1.372,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.30566902916354
LGV/minibus,white,1.105,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.32118537117999
ordinary car,blue,1.088,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.42838957276562
SUV/pickup,silver/grey,2.245,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,2.30383006270445
LGV/minibus,silver/grey,1.313,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.38598444131157
ordinary car,black,1.467,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.27482284231802
ordinary car,red,1.702,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.85736456060701
ordinary car,red,1.574,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.94247954874824
ordinary car,blue,1.377,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.60175923538397
LGV/minibus,blue,2.42,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,2.05247909346307
ordinary car,silver/grey,1.495,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.54204058307813
ordinary car,red,0.836,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,0.844400770676217
ordinary car,red,2.03,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.61841793685272
ordinary car,blue,1.806,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.74853967477176
ordinary car,silver/grey,1.136,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.57366410291217
HGV,other,0.875,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,0.951846535257406
ordinary car,blue,1.421,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.10556300297053
ordinary car,silver/grey,1.11,main road (regular),1,1.25,0,Salisbury,19-Jun-2017 11:09:00,1.38770303227221
